ID,Email,FirstName,lastName,Age,Gender,Type,Status,Children,Estimated Income,Car owner,churn score,churn class,churn status,zipCode,Marital Status,Long Distance,LongDistanceBilltype,International,Local,LocalBilltype,Dropped,Paymethod,RatePlan,Balance,Usage
830,Name_830@email.com,firstName_830,Name_830,40.18,M,Person,S,0,94928.3,FALSE,0.873685844,T,Assessed,87430,Single,14.42,Standard,5.61,73.74,FreeLocal,0,CC,1,82.1603769,93.78
832,Name_832@email.com,firstName_832,Name_832,40.46,F,Person,M,2,50622.3,FALSE,0.618268928,F,Assessed,43000,Married,20.45,Standard,2.07,90.19,FreeLocal,0,Auto,3,147.6929946,112.72
834,Name_834@email.com,firstName_834,Name_834,52.266667,M,Person,M,0,100020,FALSE,0.818038993,T,Assessed,87430,Married,16.2,Intnl_discount,4.27,18.84,FreeLocal,0,CC,4,122.8105779,39.32
838,Name_838@email.com,firstName_838,Name_838,52.266667,M,Person,M,0,65000,FALSE,0.958663491,T,Assessed,94000,Married,29.55,Standard,44.68486107,62.81,Budget,0,CH,1,71.99281737,92.37
840,Name_840@email.com,firstName_840,Name_840,57.62,F,Person,S,2,93559.1,FALSE,0.315972175,F,Assessed,94000,Single,1.52,Standard,2.021851294,29.9,Budget,0,CC,4,136.5378429,31.42
841,Name_841@email.com,firstName_841,Name_841,60.593333,F,Person,M,1,56722.8,FALSE,0.724872503,T,Assessed,93000,Married,17.37,Standard,6.21,51.17,FreeLocal,0,CC,4,87.4072968,74.77
843,Name_843@email.com,firstName_843,Name_843,53.213333,M,Person,M,1,120000,FALSE,0.978598903,T,Assessed,6200,Married,0,Intnl_discount,31.40887433,3.22,Budget,0,CC,1,15.01304181,3.22
844,Name_844@email.com,firstName_844,Name_844,22.76,F,Person,S,2,3416.62,FALSE,0.873625131,T,Assessed,87430,Single,18.97,Standard,45.29698821,104.73,Budget,0,CC,1,29.29433102,123.7
845,Name_845@email.com,firstName_845,Name_845,55.633333,F,Person,M,0,78000,FALSE,0.564353599,F,Assessed,94000,Married,0.17,Standard,40.7721096,10.22,Budget,0,Auto,3,20.72053039,10.39
846,Name_846@email.com,firstName_846,Name_846,53.213333,M,Person,M,0,73400,FALSE,0.921381299,T,Assessed,6000,Married,15.27,Standard,37.83398377,25.62,FreeLocal,0,CC,2,34.1944118,40.9
847,Name_847@email.com,firstName_847,Name_847,45.666667,F,Person,M,2,8032.16,FALSE,0.259089744,F,Assessed,92100,Married,29.68,Standard,33.09750855,59.08,FreeLocal,0,CC,3,87.4101596,88.77
848,Name_848@email.com,firstName_848,Name_848,48.533333,F,Person,D,1,93454.3,FALSE,0.233543195,F,Assessed,92100,Divorsed,18.94,Standard,4.958239041,25.18,FreeLocal,0,Auto,2,19.65362163,44.13
849,Name_849@email.com,firstName_849,Name_849,15.38,M,Person,M,0,5745,FALSE,0.928374641,T,Assessed,87430,Married,26.4,Standard,37.71696301,17.71,FreeLocal,0,CC,1,29.46043348,44.11
850,Name_850@email.com,firstName_850,Name_850,58.56,F,Person,S,0,77000,FALSE,0.498488399,F,Assessed,94000,Single,0.41,Standard,7.35,208.19,Budget,0,Auto,2,21.07682478,215.96
851,Name_851@email.com,firstName_851,Name_851,49.133333,F,Person,S,0,92564.1,FALSE,0.472404388,F,Assessed,95051,Single,23.17,Standard,4.786043961,51.68,FreeLocal,0,Auto,3,26.12897925,74.86
853,Name_853@email.com,firstName_853,Name_853,49,M,Person,S,0,68000,FALSE,0.854695859,T,Assessed,43000,Single,4.91,Intnl_discount,3.14,82.19,Budget,0,CH,3,26.05821289,90.25
855,Name_855@email.com,firstName_855,Name_855,49.333333,F,Person,M,2,48322.5,FALSE,0.159038717,F,Assessed,93000,Married,6.69,Standard,3.643342937,43.6,FreeLocal,0,CC,2,37.48485031,50.29
857,Name_857@email.com,firstName_857,Name_857,35.346667,M,Person,S,2,78373.5,FALSE,0.46520017,F,Assessed,43000,Single,6.97,Standard,8.91,184.02,Budget,0,Auto,2,133.7471333,199.91
858,Name_858@email.com,firstName_858,Name_858,49.66,F,Person,M,2,81913.8,FALSE,0.216161614,F,Assessed,95051,Married,6.7,Standard,22.25015516,46.33,FreeLocal,0,CC,3,130.1013892,53.03
861,Name_861@email.com,firstName_861,Name_861,38.26,F,Person,S,0,919.93,FALSE,0.721139125,T,Assessed,87430,Single,27.28,Standard,8.21743947,93.42,Budget,0,CH,4,127.7422211,120.71
862,Name_862@email.com,firstName_862,Name_862,30.946667,F,Person,M,2,69486.8,FALSE,0.453071424,F,Assessed,92100,Married,7.72,Standard,40.76932962,9.39,Budget,1,CC,3,115.6300247,17.11
863,Name_863@email.com,firstName_863,Name_863,33.533333,F,Person,M,2,24482.8,FALSE,0.502981306,F,Assessed,6200,Married,0,Intnl_discount,10.79898527,2,Budget,0,CH,4,120.0002275,2
865,Name_865@email.com,firstName_865,Name_865,64.606667,F,Person,M,0,14573.6,FALSE,0.435258008,F,Assessed,95051,Married,26.61,Standard,16.87430683,236.97,Budget,0,CC,4,80.24830103,263.58
866,Name_866@email.com,firstName_866,Name_866,52.153333,F,Person,M,2,92103.8,FALSE,0.128222878,F,Assessed,95051,Married,7.42,Standard,49.82340378,7.43,Budget,0,CC,4,148.9270771,14.86
867,Name_867@email.com,firstName_867,Name_867,36.68,F,Person,S,2,8392.14,FALSE,0.816327211,T,Assessed,94000,Single,25.03,Intnl_discount,7.33,54.8,Budget,0,CH,1,54.12777964,87.16
868,Name_868@email.com,firstName_868,Name_868,63.786667,F,Person,S,0,17138.2,FALSE,0.818930364,T,Assessed,6000,Single,20.01,Intnl_discount,44.20293579,84.67,FreeLocal,0,CC,2,147.3608554,104.69
870,Name_870@email.com,firstName_870,Name_870,57.406667,F,Person,M,2,47010.1,FALSE,0.646253435,F,Assessed,94000,Married,2.54,Intnl_discount,17.30377506,164.76,Budget,0,CC,2,138.5931971,167.31
872,Name_872@email.com,firstName_872,Name_872,44.433333,F,Person,S,0,67239.4,FALSE,0.293171664,F,Assessed,87430,Single,12.89,Intnl_discount,19.80672297,53.81,FreeLocal,0,Auto,1,143.4609202,66.7
873,Name_873@email.com,firstName_873,Name_873,38,M,Person,M,1,69406.7,FALSE,0.404334709,F,Assessed,6000,Married,6.9,Standard,7.21,128.1,FreeLocal,1,CC,2,97.74283363,142.23
875,Name_875@email.com,firstName_875,Name_875,50.88,F,Person,M,2,83259.3,FALSE,0.240532289,F,Assessed,87430,Married,0,Standard,30.18267001,4.46,Budget,0,CC,1,137.9996463,4.46
878,Name_878@email.com,firstName_878,Name_878,12.68,M,Person,M,1,20818.5,FALSE,0.473932657,F,Assessed,92100,Married,9.13,Standard,6.29,47.85,FreeLocal,0,Auto,2,149.9821487,63.28
882,Name_882@email.com,firstName_882,Name_882,52.513333,F,Person,M,2,2185.6,FALSE,0.231721677,F,Assessed,93000,Married,7.12,Standard,10.29938183,20.95,Budget,1,CH,1,142.1034632,28.07
884,Name_884@email.com,firstName_884,Name_884,62.08,M,Person,M,1,76511.3,FALSE,0.868297777,T,Assessed,95051,Married,21.68,Standard,3.46,17.37,FreeLocal,0,CC,2,96.43346531,42.52
886,Name_886@email.com,firstName_886,Name_886,23,F,Person,M,1,34555,FALSE,0.930476427,T,Assessed,6000,Married,25.77,Standard,34.2090434,8.84,FreeLocal,0,CH,4,64.27067481,34.61
887,Name_887@email.com,firstName_887,Name_887,49.046667,F,Person,M,2,11234.7,FALSE,0.60440232,F,Assessed,93000,Married,0.69,Standard,15.35456789,112.72,Budget,0,CC,2,8.434529702,113.42
889,Name_889@email.com,firstName_889,Name_889,39.96,F,Person,M,2,36660.9,FALSE,0.159995892,F,Assessed,6200,Married,0,Intnl_discount,3.005371628,3.36,Budget,1,CH,3,56.91694716,3.36
891,Name_891@email.com,firstName_891,Name_891,34.4,F,Person,M,2,68462.8,FALSE,0.483529057,F,Assessed,95051,Married,24.39,Standard,5.93,60.51,FreeLocal,0,CC,1,10.74396362,90.84
894,Name_894@email.com,firstName_894,Name_894,47.02,F,Person,M,2,72841.3,FALSE,0.380730701,F,Assessed,6000,Married,10.36,Standard,12.34260372,72.16,Budget,0,CC,2,146.7196096,82.53
895,Name_895@email.com,firstName_895,Name_895,46.146667,F,Person,M,2,63670.8,FALSE,0.105627993,F,Assessed,87430,Married,27.39,Standard,25.91575849,51.47,FreeLocal,0,Auto,3,64.9529425,78.87
896,Name_896@email.com,firstName_896,Name_896,41,M,Person,S,0,80000,FALSE,0.80105582,T,Assessed,95051,Single,29.73,Standard,5.24,35.73,Budget,0,CC,3,146.5536976,70.7
897,Name_897@email.com,firstName_897,Name_897,47,F,Person,S,1,83287,FALSE,0.320451166,F,Assessed,92100,Single,20.44,Standard,9.881896603,100.08,Budget,0,Auto,3,83.95108892,120.53
898,Name_898@email.com,firstName_898,Name_898,56.173333,M,Person,M,0,12387.6,FALSE,0.683560408,F,Assessed,6000,Married,2,Standard,29.41182409,65.93,FreeLocal,0,Auto,2,79.17746716,93.85
900,Name_900@email.com,firstName_900,Name_900,64.64,F,Person,M,1,82931.3,FALSE,0.357748926,F,Assessed,94000,Married,19.24,Standard,34.49240825,118,FreeLocal,0,Auto,1,99.80015642,137.25
901,Name_901@email.com,firstName_901,Name_901,44.026667,F,Person,M,2,57483.9,FALSE,0.12697854,F,Assessed,95051,Married,17.01,Standard,3.021641905,27.29,Budget,0,CH,3,113.904277,44.3
903,Name_903@email.com,firstName_903,Name_903,45.526667,F,Person,S,2,21274,FALSE,0.852089856,T,Assessed,95051,Single,10.87,Standard,47.50309216,32.43,FreeLocal,0,Auto,4,89.50835005,43.31
904,Name_904@email.com,firstName_904,Name_904,30.093333,F,Person,M,2,28267,FALSE,0.657912788,F,Assessed,43000,Married,21.87,Standard,32.42039512,192.53,FreeLocal,0,CC,2,111.8516534,214.41
906,Name_906@email.com,firstName_906,Name_906,55.793333,F,Person,M,2,36725.1,FALSE,0.256437623,F,Assessed,87430,Married,8.65,Standard,9.22,77,Budget,0,CH,3,29.77191262,94.88
910,Name_910@email.com,firstName_910,Name_910,57.546667,M,Person,S,1,94188.3,FALSE,0.970813544,T,Assessed,6000,Single,20.86,Standard,0.86,19.78,Budget,0,CC,4,106.2465192,41.51
913,Name_913@email.com,firstName_913,Name_913,41.98,F,Person,M,2,91861,FALSE,0.167997028,F,Assessed,6200,Married,15.32,Standard,18.40478572,6.74,Budget,0,CC,2,133.3270107,22.06
916,Name_916@email.com,firstName_916,Name_916,33.493333,F,Person,S,1,12374.9,FALSE,0.968002832,T,Assessed,6200,Single,17.49,Standard,26.00720761,106.1,FreeLocal,0,Auto,1,64.48976668,123.59
917,Name_917@email.com,firstName_917,Name_917,26.833333,F,Person,M,2,69133.9,FALSE,0.823839898,T,Assessed,87430,Married,8.58,Standard,34.64031074,37.73,FreeLocal,0,CH,1,140.1297913,46.32
919,Name_919@email.com,firstName_919,Name_919,29.446667,F,Person,M,2,84948,FALSE,0.202630632,F,Assessed,6200,Married,11.14,Intnl_discount,37.83668828,12.58,FreeLocal,0,CH,3,119.7103206,23.73
920,Name_920@email.com,firstName_920,Name_920,40.96,F,Person,M,2,30998.8,FALSE,0.464956658,F,Assessed,43000,Married,2.4,Standard,46.78053926,50.5,Budget,0,Auto,3,61.84020257,52.91
926,Name_926@email.com,firstName_926,Name_926,35.653333,M,Person,D,1,21416.5,FALSE,0.655247123,F,Assessed,6000,Divorsed,9.9,Intnl_discount,9.17,8.53,FreeLocal,0,CC,2,5.09771441,27.61
930,Name_930@email.com,firstName_930,Name_930,16.7,M,Person,S,1,78554.2,FALSE,0.410390663,F,Assessed,92100,Single,5.59,Standard,7.26,23.03,Budget,0,Auto,2,131.4972087,35.88
931,Name_931@email.com,firstName_931,Name_931,14.693333,M,Person,S,1,3960.5,FALSE,0.858145989,T,Assessed,6200,Single,29.78,Standard,37.87679169,66.35,FreeLocal,0,Auto,2,115.0313513,96.13
933,Name_933@email.com,firstName_933,Name_933,63.766667,M,Person,M,0,60101.1,FALSE,0.96570437,T,Assessed,87430,Married,27.7,Standard,6.11,124.14,FreeLocal,2,CH,2,105.170341,157.96
934,Name_934@email.com,firstName_934,Name_934,30.886667,F,Person,M,2,38215.9,FALSE,0.190768359,F,Assessed,95051,Married,0,Standard,11.54358083,0.97,Budget,0,Auto,4,56.44111004,0.97
935,Name_935@email.com,firstName_935,Name_935,20,F,Person,M,1,13829.4,FALSE,0.756199355,T,Assessed,43000,Married,29,Standard,23.64516237,160.42,FreeLocal,0,CC,1,98.22455301,176.61
936,Name_936@email.com,firstName_936,Name_936,47.966667,F,Person,M,2,49745.3,FALSE,0.677597342,F,Assessed,6200,Married,2.84,Intnl_discount,47.21926772,24.44,Budget,0,CH,2,66.25201526,27.28
938,Name_938@email.com,firstName_938,Name_938,13.86,F,Person,M,2,88427,FALSE,0.42708332,F,Assessed,43000,Married,22.46,Standard,4.16,43.34,Budget,0,CC,2,107.2465635,69.97
939,Name_939@email.com,firstName_939,Name_939,26.273333,F,Person,M,2,98003.7,FALSE,0.62103664,F,Assessed,94000,Married,1.03,Intnl_discount,13.17826785,83.39,FreeLocal,0,CC,3,80.08157656,84.42
940,Name_940@email.com,firstName_940,Name_940,53.693333,M,Person,S,0,89142.7,FALSE,0.907558301,T,Assessed,6000,Single,3.76,Intnl_discount,8.13,5.01,Budget,0,CC,4,42.51765212,16.91
941,Name_941@email.com,firstName_941,Name_941,63.086667,F,Person,S,0,74530.8,FALSE,0.492390166,F,Assessed,95051,Single,20.89,Intnl_discount,0.49,106.5,FreeLocal,0,Auto,3,2.205013535,127.89
943,Name_943@email.com,firstName_943,Name_943,22,F,Person,S,0,40120,FALSE,0.966394707,T,Assessed,43000,Single,30,Standard,12.7715912,262.91,Budget,0,CC,3,137.0730829,265.78
948,Name_948@email.com,firstName_948,Name_948,48.206667,F,Person,M,2,76289.2,FALSE,0.244689164,F,Assessed,93000,Married,22.2,Intnl_discount,8.716460468,82.43,Budget,0,CC,3,118.4184967,104.63
950,Name_950@email.com,firstName_950,Name_950,63.933333,M,Person,M,1,66931.9,FALSE,0.957039841,T,Assessed,95051,Married,11.72,Standard,0.39,5.35,Budget,0,CC,3,141.227546,17.46
951,Name_951@email.com,firstName_951,Name_951,21,F,Person,D,0,40120,FALSE,0.917347109,T,Assessed,93000,Divorsed,40,Standard,29.74871806,99.73,FreeLocal,0,CC,2,28.09036821,108.3
952,Name_952@email.com,firstName_952,Name_952,22,F,Person,M,1,40120,FALSE,0.960247494,T,Assessed,43000,Married,26,Intnl_discount,4.966497414,26.78,FreeLocal,0,Auto,4,47.8818701,48.08
953,Name_953@email.com,firstName_953,Name_953,24,F,Person,S,0,40120,FALSE,0.844374516,T,Assessed,95051,Single,27,Intnl_discount,25.912146,154.77,Budget,0,CC,3,80.2116168,168.28
954,Name_954@email.com,firstName_954,Name_954,24,F,Person,S,0,40120,FALSE,0.818308162,T,Assessed,43000,Single,26,Standard,37.20376168,61.44,Budget,0,CC,2,87.83965988,65.79
955,Name_955@email.com,firstName_955,Name_955,23,F,Person,S,2,42000,FALSE,0.722671733,T,Assessed,93000,Single,33,Standard,6.920016834,35.73,Budget,0,Auto,4,135.4697693,41.78
956,Name_956@email.com,firstName_956,Name_956,20,F,Person,S,0,40120,FALSE,0.836848016,T,Assessed,6000,Single,33,Intnl_discount,37.10022095,9.51,Budget,0,Auto,4,122.4238525,23.52
957,Name_957@email.com,firstName_957,Name_957,22,F,Person,S,2,40120,FALSE,0.990168951,T,Assessed,93000,Single,37,Standard,2.22,38.18,FreeLocal,0,CC,2,125.0912318,62.95
958,Name_958@email.com,firstName_958,Name_958,21,F,Person,S,1,40120,FALSE,0.72106187,T,Assessed,43000,Single,28.45,Standard,1.672087891,106.3,Budget,0,CC,1,89.15632675,134.75
962,Name_962@email.com,firstName_962,Name_962,44.926667,F,Person,M,2,90271.6,FALSE,0.551552312,F,Assessed,95051,Married,13.96,Standard,44.81617662,96.43,FreeLocal,0,CC,1,112.598343,110.4
967,Name_967@email.com,firstName_967,Name_967,31.126667,F,Person,M,2,64816.6,FALSE,0.60944659,F,Assessed,6000,Married,21,Standard,47.25493108,6.87,Budget,0,CC,4,10.00616643,27.87
968,Name_968@email.com,firstName_968,Name_968,44.98,F,Person,M,2,98217.1,FALSE,0.130227303,F,Assessed,87430,Married,29.49,Standard,31.27668502,13.24,FreeLocal,0,CC,4,61.33019582,42.74
970,Name_970@email.com,firstName_970,Name_970,53.506667,F,Person,S,1,2929.13,FALSE,0.735111843,T,Assessed,87430,Single,14,Intnl_discount,32.85895809,88.23,Budget,0,CH,1,76.05317132,102.23
972,Name_972@email.com,firstName_972,Name_972,44.093333,F,Person,M,2,41876.6,FALSE,0.216279777,F,Assessed,92100,Married,6.78,Standard,39.18622589,132.65,FreeLocal,0,CC,4,67.10274726,139.44
973,Name_973@email.com,firstName_973,Name_973,64.76,M,Person,M,0,96223.4,FALSE,0.738470063,T,Assessed,94000,Married,11.81,Standard,0.63,5.73,FreeLocal,0,CC,3,118.5800934,18.18
974,Name_974@email.com,firstName_974,Name_974,61.693333,F,Person,S,0,15989.3,FALSE,0.714413267,T,Assessed,43000,Single,3.67,Intnl_discount,43.43826306,25.49,Budget,1,CC,3,53.11243777,29.17
975,Name_975@email.com,firstName_975,Name_975,62.426667,M,Person,M,0,69168.4,FALSE,0.790678845,T,Assessed,92100,Married,14.16,Standard,6.01,214.73,Budget,0,CC,3,27.97695601,234.91
976,Name_976@email.com,firstName_976,Name_976,38,M,Person,M,1,92148.5,FALSE,0.68994838,F,Assessed,94000,Married,2,Intnl_discount,18.33676473,100.9,Budget,0,CC,2,131.2608908,113.68
977,Name_977@email.com,firstName_977,Name_977,19.76,M,Person,M,0,96681,FALSE,0.529373396,F,Assessed,93000,Married,2,Standard,7.66,40.92,Budget,0,CC,2,30.44722737,73.76
978,Name_978@email.com,firstName_978,Name_978,39,M,Person,S,0,62705.9,FALSE,0.666487066,F,Assessed,43000,Single,2,Intnl_discount,31.57393035,6.81,FreeLocal,0,CC,2,24.28183531,33.44
979,Name_979@email.com,firstName_979,Name_979,29.026667,M,Person,S,0,80221.2,FALSE,0.44041618,F,Assessed,94000,Single,2,Standard,14.73185008,49.56,FreeLocal,0,Auto,2,35.16547832,50.48
980,Name_980@email.com,firstName_980,Name_980,28,M,Person,S,0,84479.2,FALSE,0.595273807,F,Assessed,87430,Single,2,Standard,4.513648329,43.01,FreeLocal,0,CC,2,119.1578929,56.23
981,Name_981@email.com,firstName_981,Name_981,38.193333,F,Person,M,2,64977.4,FALSE,0.489985353,F,Assessed,87430,Married,28.11,Standard,0.032064366,17.66,FreeLocal,0,CC,3,101.8007661,45.77
982,Name_982@email.com,firstName_982,Name_982,50.553333,F,Person,M,0,77994,FALSE,0.897381515,T,Assessed,94000,Married,12.4,Standard,20.61081982,89.62,FreeLocal,0,CH,1,88.64314117,102.02
983,Name_983@email.com,firstName_983,Name_983,34.946667,M,Person,M,2,90103.7,FALSE,0.520686856,F,Assessed,87430,Married,12.23,Intnl_discount,8.87,45.34,Budget,0,CC,4,111.3087229,66.45
984,Name_984@email.com,firstName_984,Name_984,30.18,F,Person,M,0,59008.4,FALSE,0.796842553,T,Assessed,6200,Married,12.86,Standard,48.09771296,18.73,Budget,0,CC,1,81.55743945,31.59
985,Name_985@email.com,firstName_985,Name_985,52.873333,M,Person,M,2,5265.35,FALSE,0.574380424,F,Assessed,93000,Married,2.33,Intnl_discount,5.3,23.46,Budget,0,Auto,3,27.54955145,31.1
986,Name_986@email.com,firstName_986,Name_986,21.64,M,Person,S,1,84978.1,FALSE,0.375904564,F,Assessed,43000,Single,5.03,Intnl_discount,7.68,76.07,FreeLocal,0,CH,2,65.66747786,88.79
987,Name_987@email.com,firstName_987,Name_987,49.986667,F,Person,M,2,36647.9,FALSE,0.620191397,F,Assessed,93000,Married,21.41,Intnl_discount,4.405834439,85.96,Budget,0,CC,4,111.8692307,107.38
988,Name_988@email.com,firstName_988,Name_988,41.226667,F,Person,S,0,64319.2,FALSE,0.789505184,T,Assessed,92100,Single,3.01,Intnl_discount,29.82300468,37.15,Budget,0,CH,1,53.90202811,40.16
989,Name_989@email.com,firstName_989,Name_989,48.246667,F,Person,S,1,73338,FALSE,0.562798364,F,Assessed,87430,Single,20.92,Intnl_discount,31.48322666,9.01,Budget,0,Auto,2,66.48441177,29.93
990,Name_990@email.com,firstName_990,Name_990,60.746667,F,Person,S,0,433.74,FALSE,0.892193457,T,Assessed,92100,Single,3.3,Standard,41.65958587,40.91,FreeLocal,0,CC,2,97.40067953,44.22
991,Name_991@email.com,firstName_991,Name_991,45.36,F,Person,M,2,16962.2,FALSE,0.393253012,F,Assessed,93000,Married,18.6,Standard,32.05162111,8.96,Budget,0,CC,2,85.81399628,27.57
993,Name_993@email.com,firstName_993,Name_993,26.026667,M,Person,M,2,10708.3,FALSE,0.463246534,F,Assessed,6000,Married,20.83,Intnl_discount,4.85,117.26,Budget,0,CH,1,99.20726351,142.95
996,Name_996@email.com,firstName_996,Name_996,20.3,F,Person,M,0,2031.61,FALSE,0.831336307,T,Assessed,94000,Married,21.64,Standard,46.9867786,87.4,Budget,0,CC,1,53.08414741,109.04
1000,Name_1000@email.com,firstName_1000,Name_1000,52,F,Person,S,2,16938.5,FALSE,0.111473522,F,Assessed,94000,Single,13.35,Standard,2.179073361,8.76,FreeLocal,0,CH,3,21.92784798,22.11
1003,Name_1003@email.com,firstName_1003,Name_1003,43,F,Person,M,0,55221,FALSE,0.143651439,F,Assessed,43000,Married,0.49,Standard,25.76906033,15.2,FreeLocal,0,CC,1,12.95200136,15.69
1004,Name_1004@email.com,firstName_1004,Name_1004,46,F,Person,M,1,8073.11,FALSE,0.385392208,F,Assessed,95051,Married,28.7,Standard,34.31813816,60.35,FreeLocal,0,Auto,4,17.72157304,89.05
1005,Name_1005@email.com,firstName_1005,Name_1005,53.68,M,Person,M,0,95448.6,FALSE,0.605152425,F,Assessed,6200,Married,24.24,Standard,40.11048348,5.21,Budget,0,CH,4,144.7418949,29.46
1006,Name_1006@email.com,firstName_1006,Name_1006,17.006667,M,Person,S,1,24141.5,FALSE,0.83601853,T,Assessed,43000,Single,28.82,Standard,19.31941173,97.05,FreeLocal,0,CC,1,65.05771254,125.87
1007,Name_1007@email.com,firstName_1007,Name_1007,63.173333,M,Person,S,2,63152.6,FALSE,0.13707897,F,Assessed,87430,Single,29.93,Intnl_discount,37.00778173,40.07,Budget,0,CC,1,57.5316312,70.01
1008,Name_1008@email.com,firstName_1008,Name_1008,34.266667,M,Person,S,1,31952,FALSE,0.509053124,F,Assessed,93000,Single,0,Standard,30.21799448,4.87,Budget,2,CC,2,69.40005005,4.87
1009,Name_1009@email.com,firstName_1009,Name_1009,55.64,M,Person,S,2,72084.7,FALSE,0.396924456,F,Assessed,92100,Single,29.11,Intnl_discount,14.13692479,9.02,Budget,0,CC,2,148.8475125,38.13
1010,Name_1010@email.com,firstName_1010,Name_1010,47,F,Person,S,0,42760.5,FALSE,0.108234194,F,Assessed,6000,Single,13.47,Standard,42.21878999,40.23,Budget,0,CC,4,112.0969178,53.7
1011,Name_1011@email.com,firstName_1011,Name_1011,48,F,Person,S,1,49072,FALSE,0.697048747,F,Assessed,92100,Single,23.5,Intnl_discount,24.16313647,10.74,Budget,0,Auto,3,23.898487,34.25
1012,Name_1012@email.com,firstName_1012,Name_1012,52.646667,F,Person,M,0,27371.8,FALSE,0.604137538,F,Assessed,92100,Married,16.14,Standard,20.79352994,126.55,FreeLocal,0,CC,3,62.99170704,142.7
1016,Name_1016@email.com,firstName_1016,Name_1016,41.913333,M,Person,M,1,71472.9,FALSE,0.763801379,T,Assessed,6200,Married,16.02,Standard,15.98514384,114.2,Budget,0,CH,1,41.58716902,130.22
1017,Name_1017@email.com,firstName_1017,Name_1017,48,F,Person,M,0,95405.7,FALSE,0.572242741,F,Assessed,6200,Married,7.74,Standard,49.08992004,6.21,Budget,0,CC,3,126.1183493,13.96
1018,Name_1018@email.com,firstName_1018,Name_1018,52.646667,F,Person,S,0,95786.8,FALSE,0.365594217,F,Assessed,94000,Single,21.33,Standard,44.78402875,87.46,Budget,0,CC,1,91.90820516,108.79
